"SMILES","Binary_Activity"
"CC(=O)O[C@H]1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC[C@H]1N",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H]2NC(=O)O[C@@H]2CC1",1
"CC(=O)O[C@@H]1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC[C@@H]1N",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](O)[C@H](O)CC1",1
"CC[C@H]1CN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC[C@@]1(CN)OC",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C2(CCO2)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1C[C@H]2C[C@H](N)[C@@H](C1)O2",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(O)(CCO)CC1",1
"COC1CCC(c2c(NC(=O)c3nc(-c4ccccc4F)sc3N)cnn2C)CCC1N",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC2(CNC2)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H]2OC(=O)N[C@]2(C)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(C(F)F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(CO)CC1",1
"CO[C@@H]1[C@H](N)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC12CC2",1
"CO[C@@H]1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC2(CC2)[C@@H]1N",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(F)C(C)(N)CC1",1
"COC1C(N)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC12CC2",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(F)(CN)CC1",1
"COC1(CN)CCCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@](C)(N)CC(F)(F)C1",1
"C/N=C(\C(C=N)NC(=O)c1nc(-c2ccccc2F)sc1N)N1CC[C@@H](N)[C@H](F)CC1",1
"CC[C@@H]1CNCCN1/C(=N/C)C(C=N)NC(=O)c1nc(-c2c(F)cccc2F)sc1N",1
"N=CC(NC(=O)c1nc(-c2cc(F)ccc2F)sc1N)/C(=N\CC(F)F)N1CCCC(O)CC1",1
"NCCCNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"NCCCCNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CCCn1c(N2CCNCC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCOCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCNCC3)nc2c1Br",1
"CN1CCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCN(CCN4CCCCC4)CC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCCNCC3)nc2c1Br",1
"Cc1nccn1CC1CCCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C1",1
"CN(C)CCN1CCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCN4CCC3CC4)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(N3C=NC4CCCCC43)nc2c1Br",1
"CC(C)n1c(N2CCNCC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"C[C@@H]1CN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)[C@@H](C)CN1",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCNc4ccccc43)nc2c1Br",1
"Brc1c(Br)c(Br)c2c(nc(N3CCNCC3)n2Cc2ccccc2)c1Br",1
"CN(C)C1CCCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C1",1
"OCCCN1CCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"CN1CCN(C2CCN(c3nc4c(Br)c(Br)c(Br)c(Br)c4[nH]3)CC2)CC1",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCC(C4CCNCC4)CC3)nc2c1Br",1
"N=C(N)N1CCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"CCn1c(N2CCNCC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"CCn1c(N2CCN(CCCN3CCOCC3)CC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"Brc1c(Br)c(Br)c2[nH]c(NCCN3CCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCN3CCOCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(Nc3ccncc3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCCN3CCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCCN3CCCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCCn3ccnc3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCC3CCNCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(Nc3ccccc3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCc3ccccc3)nc2c1Br",1
"CN(C)CCCN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Nc1ccc(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)cc1",1
"NC1CCC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"NCC(O)CNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CN(C)CCN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2n1Cc1ccccc1",1
"CN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Brc1c(Br)c(Br)c2[nH]c(NCCc3ccccn3)nc2c1Br",1
"CN(C)CCN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CN(C)CCN1CCC(CNc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C1",1
"Brc1c(Br)c(Br)c2[nH]c(NCCCN3CCOCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCN3CCN(c4ncccn4)CC3)nc2c1Br",1
"Cc1c(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)cccc1-c1nncn1C",1
"Brc1c(Br)c(Br)c2[nH]c(NC3CCCCCCC3)nc2c1Br",1
"CCN1CCCC1CNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CN(C)CC(CNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1)C(O)c1ccccc1",1
"Fc1ccc(CNc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)cc1F",1
"O=c1[nH]cc(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)c(=O)[nH]1",1
"NC1CCCCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"N[C@@H]1CCCC[C@H]1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"N[C@H]1CCCC[C@@H]1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"OC1CCC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"Brc1c(Br)c(Br)c2[nH]c(Nc3ccccn3)nc2c1Br",1
"NC1CC=CCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Nc1ccccc1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Nc1cc(F)c(F)cc1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"OC1CCCCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"NC1CCCC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C1",1
"Brc1c(Br)c(Br)c2[nH]c(N[C@H]3COC[C@@H]3N3CCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(N[C@H]3COC[C@@H]3N3CCCCC3)nc2c1Br",1
"CN(c1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"NCc1ccccc1CNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"NCc1cccc(CNc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)c1",1
"CN1CCCC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"Brc1c(Br)c(Br)c2[nH]c(NC3CCCNCC3)nc2c1Br",1
"CC(C)NC1CCCCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CNCCCN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CCCCCNC1CCCCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Brc1c(Br)c(Br)c2[nH]c(NC3CCNCC3)nc2c1Br",1
"CCn1c(N2CCN(CCN3CCNCC3)CC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"CN1CCC(N(C)CC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)c2ccccc2)CC1",1
"CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1C(C)C)CC2",1
"CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1CCO)CC2",1
"CSc1ncc2ccc3c(C(N)=O)c(C)n(CCO)c3c2n1",1
"CSc1ncc2ccc3c(C(N)=O)c(C)n(C(C)C)c3c2n1",1
"CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1C1CCNCC1)CC2",1
"CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1[C@H]1CC[C@@H](N)CC1)CC2",1
"CSc1ncc2ccc3c(C(N)=O)cn([C@H]4CC[C@@H](N)CC4)c3c2n1",1
"CSc1ncc2ccc3c(C(N)=O)cn(C4CCNCC4)c3c2n1",1
"CSc1ncc2ccc3c(C(N)=O)c[nH]c3c2n1",1
"CSc1ncc2ccc3c(C(N)=O)cn(CC(C)(C)CN)c3c2n1",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1S(=O)(=O)CCO",1
"CO[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)C[C@@H]1C",1
"COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2nc(-c3cc(C(=O)NC(C)C)ccc3F)ccc2N)C[C@@H]1C",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1ccnn1",1
"COCC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"CC(C)C(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1cc(-c2ccsc2)nn1",1
"C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1ccnn1",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)/C1=N\O",1
"Cc1cn([C@@H]2[C@H](N)CN(c3ccncc3NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)C[C@@H]2C)nn1",1
"CCOC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"CC(C)OC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"COC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)C1=O",1
"CO/N=C1/[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"CO/N=C1\[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"COCc1cn([C@@H]2[C@H](N)CN(c3ccncc3NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)C[C@@H]2C)nn1",1
"C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@H]1NS(C)(=O)=O",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1NS(C)(=O)=O",1
"C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1N",1
"C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1NS(C)(=O)=O",1
"COCCS(=O)(=O)[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"CC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"COC(=O)N[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N",1
"CC(=O)N[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N",1
"CC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1NS(C)(=O)=O",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1NS(C)(=O)=O",1
"C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1N=[N+]=[N-]",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1N=[N+]=[N-]",1
"CC(=O)N[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1[S@+](C)[O-]",1
"CS[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1S(C)(=O)=O",1
"CS[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1[S+](C)[O-]",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1S(C)(=O)=O",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1OP(C)(C)=O",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1OP(C)(C)=O",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1OS(C)(=O)=O",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)C12OCCO2",1
"C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)C12OCCO2",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1OCCC(=O)O",1
"COC(=O)N(C)[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H]1N",1
"COC(=O)N(C)[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H]1C",1
"C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1n1cncn1",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1cncn1",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccnc(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"COC(=O)N(C)[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1N",1
"COC(=O)N(C)[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C",1
"C[C@H]1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H](N)[C@H]1C#N",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3C[C@@H](N)[C@@H](C#N)[C@@H](C)C3)ccc2F)c(F)c1",1
"C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1cncn1",1
"C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1C#N",1
"COC(=O)N(C)[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C",1
"COC(=O)N(C)[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N",1
"COC(=O)N(C)[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"COC(=O)N(C)[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"CO[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C",1
"C[C@@H]1C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@H](N)[C@@H]1OCCC#N",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H](N)[C@H]1OCCC#N",1
"CC(=O)N(C)[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1cc(CO)nn1",1
"C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1C#N",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1C#N",1
"CO[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H]1C",1
"CO[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ncc2N)C[C@@H]1C",1
"CCO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H]1C",1
"COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H]1C",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](OCCS(C)(=O)=O)[C@@H](C)C3)ccc2F)c(F)c1",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](C)[C@@H](OCCS(C)(=O)=O)[C@@H](N)C3)ccc2F)c(F)c1",1
"CO[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"CO[C@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1OCCS(C)(=O)=O",1
"C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1OCCS(C)(=O)=O",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ncc2N)C[C@@H]1C",1
"COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C",1
"COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H]1C",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](OCCC#N)[C@@H](C)C3)ccc2F)c(F)c1",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](C)[C@@H](OCCC#N)[C@@H](N)C3)ccc2F)c(F)c1",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1OCCC#N",1
"C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1OCCC#N",1
"C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1N=[N+]=[N-]",1
"CCO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"CCO[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1N",1
"CCO[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N",1
"CCO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C",1
"COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](OC)[C@@H](C)C3)ccc2F)c(F)c1",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4CCS(=O)(=O)CC4)cc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C(C)C)cc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C(C)(C)O)cc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4CCOCC4)cc3F)n2)C[C@@H]1C",1
"CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](OC)[C@@H](C)C3)ccc2F)c(F)c1",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC(C)C)cc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C",1
"CO[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1N",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccnc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1S(C)(=O)=O",1
"COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3C[C@@H](N)[C@@H](NC(=O)OC)[C@@H](C)C3)ccc2F)c(F)c1",1
"COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](NC(=O)OC)[C@@H](C)C3)ccc2F)c(F)c1",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1S(C)(=O)=O",1
"C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)C[C@@H](N)[C@H]1S(C)(=O)=O",1
