SMILES
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
CC(=O)N1CC2CC1CN2c1ccc(-c2ccnc3c(-c4ccc(F)c(O)c4)c(-c4ccncc4)nn23)cc1
COc1cc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5CC6CC5CN6C)cc4C)ccnc23)ccc1F
COc1cc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5CC6CC5CN6)cc4)ccnc23)ccc1F
CN1C2CCC1CN(c1ccc(-c3ccnc4c(-c5cccc(O)c5)c(-c5ccncc5)nn34)cc1)C2
COc1cccc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5CC6CC5CN6C)cc4)ccnc23)c1
COc1cc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5CC6CC5CN6C)cc4)ccnc23)ccc1F
CCN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4ccc(F)c(O)c4)c(-c4ccncc4)nn23)cc1
COc1cccc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5CC6CC5CN6)cc4)ccnc23)c1
COc1cccc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5CC6CC5CN6)cc4F)ccnc23)c1
COc1cccc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5CC6CCC(C5)N6C)cc4)ccnc23)c1
Oc1cccc(-c2c(-c3ccncc3)nn3c(-c4ccc(NC5CN6CCC5CC6)cc4)ccnc23)c1
Oc1cccc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5CC6CC5CN6)cc4)ccnc23)c1
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1
COc1cc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5CC6CCC(C5)N6C)cc4)ccnc23)ccc1Cl
Oc1cccc(-c2c(-c3ccncc3)nn3c(-c4ccc(NCC56CCN(CC5)CC6)cc4)ccnc23)c1
O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F
CCCCN(CCCC)C(=O)CN1CC(c2cc(OC)c3c(c2)OCO3)C(C(=O)O)C1CC(C)(C)CCC
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
Cc1ccc2c(Nc3ccc(Cl)cc3)nccc2c1Nc1ncccc1-c1ncnc2[nH]cnc12
Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)cc2)ccn1
O=C(Nc1ccc(OCCN2CCOCC2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
O=C(Nc1ccc(Oc2ccncc2)cc1)Nc1cccc(C(F)(F)F)c1
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21
Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21
CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2cccc(CC(N)=O)c2)n1
Cc1cc(N2CC3CC2CN3C)ccc1-c1ccnc2c(-c3cccc4[nH]ncc34)c(-c3ccncc3)nn12
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(C(F)(F)F)c1
CN(C)c1cc(N2CC3CC2CN3C)ccc1-c1ccnc2c(-c3cccc4[nH]ncc34)c(-c3ccncc3)nn12
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)cc1F
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)cc1C(F)(F)F
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c2ccccc12
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1F
CN1CC2CC1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)cc1F
CN1CC2CC1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1
CN1CC2CC1CN2c1c(F)cc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)cc1F
CN1CC2CC1CN2c1c(F)c(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1F
CN1CC2CC1CC2c1cc(F)ccc1-c1ccnc2c(-c3cccc4[nH]ncc34)c(-c3ccncc3)nn12
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4ccc(F)c5[nH]ncc45)c(-c4ccncc4)nn23)cc1
CN1CC2CC1CN2c1cc(F)c(-c2ccnc3c(-c4ccc(F)c5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1
CN1CC2CCC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)cc1
CN1CC2CCC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1
Fc1cc(CN2CC3CC2CO3)ccc1-c1ccnc2c(-c3cccc4[nH]ncc34)c(-c3ccncc3)nn12
c1cc(-c2c(-c3ccncc3)nn3c(-c4ccc(CN5CC6CC5CN6)cc4)ccnc23)c2cn[nH]c2c1
Fc1cc(CN2C3COCC2COC3)ccc1-c1ccnc2c(-c3cccc4[nH]ncc34)c(-c3ccncc3)nn12
CN1CC2CC1CN2c1cccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c1
c1cc(-c2c(-c3ccncc3)nn3c(-c4ccc(CN5CC6CC5CO6)cc4)ccnc23)c2cn[nH]c2c1
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)cc1
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
COc1cccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)c1
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
CN(C1CCc2c(CC(=O)O)c3cc(S(C)(=O)=O)ccc3n2C1)S(=O)(=O)c1ccc(F)cc1
O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1
CN(C)Cc1cc(C(=O)NC2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1
CC(C)(N)c1cc(C(=O)NC2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1
O=C(c1ccc(-c2ccccn2)s1)N1N=C(c2cccnc2)CC1c1ccccc1O
Cn1cc(-c2ccc3c(c2)CCc2c[nH]nc2-3)c(-c2ccncc2)n1
Cn1cc(-c2ccc3c(c2)Cc2n[nH]nc2-3)c(-c2ccncc2)n1
Cn1cc(-c2ccc(-c3cn[nH]n3)cc2)c(-c2ccncc2)n1
Cn1cc(-c2ccc(-c3cc[nH]c3)cc2)c(-c2ccncc2)n1
Cn1cc(-c2ccc3c(c2)CNC3=O)c(-c2ccncc2)n1
CNC(=O)c1ccc(-c2cn(C)nc2-c2ccncc2)cc1
Cn1cc(-c2cccc3[nH]ncc23)c(-c2ccncc2)n1
Cn1cc(-c2ccc3[nH]ccc3c2)c(-c2ccncc2)n1
Cn1cc(-c2ccc3cc[nH]c3c2)c(-c2ccncc2)n1
Cn1cc(-c2ccc3c(O)cccc3c2)c(-c2ccncc2)n1
Cn1cc(-c2ccc3cc(O)ccc3c2)c(-c2ccncc2)n1
c1cc(-c2nn(C3CCNCC3)cc2-c2ccc3c(c2)Cc2c[nH]nc2-3)ccn1
CN1CCC(n2cc(-c3ccc4c(c3)Cc3c[nH]nc3-4)c(-c3ccncc3)n2)CC1
c1cc(-c2nn(C3CC4CCC(C3)N4)cc2-c2ccc3c(c2)Cc2c[nH]nc2-3)ccn1
c1cc(-c2nn(C3CCCNC3)cc2-c2ccc3c(c2)Cc2c[nH]nc2-3)ccn1
c1cc(-c2nn(C3CCCNCC3)cc2-c2ccc3c(c2)Cc2c[nH]nc2-3)ccn1
NC1CCC(n2cc(-c3ccc4c(c3)Cc3c[nH]nc3-4)c(-c3ccncc3)n2)CC1
CNCCn1cc(-c2ccc3c(c2)Cc2c[nH]nc2-3)c(-c2ccncc2)n1
OC1CCCC(n2cc(-c3ccc4c(c3)Cc3c[nH]nc3-4)c(-c3ccncc3)n2)C1
c1ccc(-n2cc(-c3ccc4c(c3)Cc3c[nH]nc3-4)c(-c3ccncc3)n2)cc1
OC1CNCCC1n1cc(-c2ccc3c(c2)Cc2c[nH]nc2-3)c(-c2ccncc2)n1
c1cc(-c2nn(C3CC4COCC(C3)N4)cc2-c2ccc3c(c2)Cc2c[nH]nc2-3)ccn1
FC1CNCCC1n1cc(-c2ccc3c(c2)Cc2c[nH]nc2-3)c(-c2ccncc2)n1
FC1CCNCC1n1cc(-c2ccc3c(c2)Cc2c[nH]nc2-3)c(-c2ccncc2)n1
CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1
O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1
CCC(=O)NC1CCC(C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1
ON=C1CCc2cc(-c3nc(C4CCNCC4)[nH]c3-c3ccncc3)ccc21
CN(C)CCOc1ccc(-c2cc(-c3ccc4c(c3)CCC4=NO)c(-c3ccncc3)o2)cc1
CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1
Cn1nc(C(=O)NCc2ccc(C(=O)O)cc2)cc1-c1ccc2[nH]ccc2c1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2ccc(Oc3ccnc(-c4cnc(C(F)(F)F)[nH]4)c3)cc21
CN(C)CCOc1ccc(-c2cc(-c3ccncc3)c(-c3ccc4c(c3)CCC4=NO)o2)cc1
CN(C)CCOc1ccc(-c2cc(-c3ccncc3)c(-c3ccc4c(c3)CCC4=NO)[nH]2)cc1
CCOC(=O)c1cc2c(-c3cn(CC)nc3-c3cccc(NC(=O)Nc4ccccc4)c3)ccnc2[nH]1
CCn1cc(-c2ccnc3[nH]c(C(=O)O)cc23)c(-c2cccc(NC(=O)Nc3ccccc3)c2)n1
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12
Oc1cc(-c2[nH]cnc2-c2ccncc2)ccc1Cl
ON=C1CCCc2cc(-c3[nH]c(-c4ccccc4)nc3-c3ccncc3)ccc21
CC(C)(C)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1
OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1
Nc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccc(Cl)c(O)c2)n1
OCc1cccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1
